1930
RT_completed;10;Acad electronic x15 pg   ;
UPDATE SCORE;43343;43493
RT_UNDO;10;Acad electronic x15 pg   ;
UPDATE SCORE;43493;43343
RT_completed;1;Book reading 25 pages  ;
UPDATE SCORE;43343;43843
RT_completed;8;Call ;
UPDATE SCORE;43843;44343
TD_completed;70;vinod push extension code;91;
UPDATE SCORE;44343;44434
NEW DAY;20230402;DAILY CHARGE;
RESET_DT;
LAST SCORE;44434
UPDATE SCORE;44434;43434
RT_completed;0;Open GRL;
UPDATE SCORE;43434;43454
DT_Create;1;Rtsm x1 pdf
DT_Create;2;Restructure TD code
DT_Create;2;Restructure TD code amd document
DT_Create;3;Look into drawing tool 
RT_completed;6;Breakfast;
UPDATE SCORE;43454;43754
RT_completed;12;clean laptop ;
UPDATE SCORE;43754;43804
RT_completed;9;GFG potd;
UPDATE SCORE;43804;44304
RT_completed;13;clean mouse keyboard;
UPDATE SCORE;44304;44354
RT_completed;11;creativity exercise;
UPDATE SCORE;44354;44854
COMPLETED DT1;Rtsm x1 pdf;
UPDATE SCORE;44854;45054
TD_ADD;class song;
TD_ADD;Laundry;
ET;ideapad;100;
UPDATE SCORE;45054;45154
RT_completed;10;Acad electronic x15 pg   ;
UPDATE SCORE;45154;45304
DT_Create;2;Split grl class
TD_ADD;Create api and flask structure;
WALK;20230401;1028;
UPDATE SCORE;45304;46332
RT_completed;7;Varsity;
UPDATE SCORE;46332;46832
COMPLETED DT2;Split grl class;
UPDATE SCORE;46832;47132
RT_completed;8;Call ;
UPDATE SCORE;47132;47632
COMPLETED DT3;Look into drawing tool ;
UPDATE SCORE;47632;48132
UNDO DT3;Look into drawing tool ;
UPDATE SCORE;48132;47632
NEW DAY;20230403;DAILY CHARGE;
RESET_DT;
LAST SCORE;47632
TD_ADD;Look into drawing tool ;
UPDATE SCORE;47632;46632
WALK;20230402;873;
UPDATE SCORE;46632;47505
DT_Create;1;Vnc meet
DT_Create;3;Plan schedule
ET;ideapad;600;
UPDATE SCORE;47505;48105
DT_Create;2;Revamp GRL
RT_completed;0;Open GRL;
UPDATE SCORE;48105;48125
RT_completed;12;clean laptop ;
UPDATE SCORE;48125;48175
RT_completed;9;GFG potd;
UPDATE SCORE;48175;48675
RT_ADD;108 namokar;540;
TD_ADD;seperate profiles in browser to do seperate work;
COMPLETED DT2;Revamp GRL;
UPDATE SCORE;48675;48875
RT_completed;13;clean mouse keyboard;
UPDATE SCORE;48875;48925
TD_UPDATE;80;Create api and flask structure;Create flask structure ;
TD_ADD;flask break in api;
TD_ADD;khari sing ka packet;
COMPLETED DT3;Plan schedule;
UPDATE SCORE;48925;49225
COMPLETED DT1;Vnc meet;
UPDATE SCORE;49225;49725
RT_completed;8;Call ;
UPDATE SCORE;49725;50225
NEW DAY;20230404;DAILY CHARGE;
RESET_DT;
LAST SCORE;50225
UPDATE SCORE;50225;49225
DT_Create;1;Vote
DT_Create;2;Dsai asgn
DT_Create;3;Dsai asgn
RT_completed;0;Open GRL;
UPDATE SCORE;49225;49245
RT_completed;6;Breakfast;
UPDATE SCORE;49245;49545
WALK;20230403;736;
UPDATE SCORE;49545;50281
RT_completed;9;GFG potd;
UPDATE SCORE;50281;50781
RT_completed;12;clean laptop ;
UPDATE SCORE;50781;50831
RT_completed;13;clean mouse keyboard;
UPDATE SCORE;50831;50881
COMPLETED DT2;Dsai asgn;
UPDATE SCORE;50881;51081
COMPLETED DT1;Vote;
UPDATE SCORE;51081;51381
COMPLETED DT3;Dsai asgn;
UPDATE SCORE;51381;51881
TD_completed;80;Create flask structure ;108;
UPDATE SCORE;51881;51989
TD_completed;79;Laundry;197;
UPDATE SCORE;51989;52186
RT_completed;10;Acad electronic x15 pg   ;
UPDATE SCORE;52186;52336
NEW DAY;20230405;DAILY CHARGE;
RESET_DT;
LAST SCORE;52336
UPDATE SCORE;52336;51336
NEW DAY;20230406;DAILY CHARGE;
RESET_DT;
LAST SCORE;51336
UPDATE SCORE;51336;50336
RT_completed;0;Open GRL;
UPDATE SCORE;50336;50356
DT_Create;1;Blazer
COMPLETED DT1;Blazer;
UPDATE SCORE;50356;50556
WALK;20230405;821;
UPDATE SCORE;50556;51377
RT_completed;14;108 namokar;
UPDATE SCORE;51377;51917
RT_completed;13;clean mouse keyboard;
UPDATE SCORE;51917;51967
RT_completed;12;clean laptop ;
UPDATE SCORE;51967;52017
RT_completed;9;GFG potd;
UPDATE SCORE;52017;52517
DT_Create;2;Get API all create
DT_Create;3;Rtsm x1 pdf
RT_completed;6;Breakfast;
UPDATE SCORE;52517;52817
RT_ADD;ping ms seniors;100;
TD_ADD;piyush lab;
DT_Create;2;pOST api ALL
COMPLETED DT3;Rtsm x1 pdf;
UPDATE SCORE;52817;53117
RT_completed;11;creativity exercise;
UPDATE SCORE;53117;53617
RT_completed;8;Call ;
UPDATE SCORE;53617;54117
NEW DAY;20230407;DAILY CHARGE;
RESET_DT;
LAST SCORE;54117
TD_ADD;pOST api ALL;
UPDATE SCORE;54117;53117
RT_completed;0;Open GRL;
UPDATE SCORE;53117;53137
WALK;20230406;1096;
UPDATE SCORE;53137;54233
DT_Create;1;class song
DT_Create;2;anova close
DT_Create;3;pOST api ALL
TD_DEL;86;pOST api ALL;
RT_completed;9;GFG potd;
UPDATE SCORE;54233;54733
RT_completed;6;Breakfast;
UPDATE SCORE;54733;55033
RT_completed;12;clean laptop ;
UPDATE SCORE;55033;55083
RT_completed;13;clean mouse keyboard;
UPDATE SCORE;55083;55133
ET;bath;270;
UPDATE SCORE;55133;55403
COMPLETED DT1;class song;
UPDATE SCORE;55403;55603
NEW DAY;20230408;DAILY CHARGE;
RESET_DT;
LAST SCORE;55603
TD_ADD;anova close;
TD_ADD;pOST api ALL;
UPDATE SCORE;55603;54603
RT_completed;0;Open GRL;
UPDATE SCORE;54603;54623
WALK;20230407;995;
UPDATE SCORE;54623;55618
RT_completed;6;Breakfast;
UPDATE SCORE;55618;55918
RT_completed;13;clean mouse keyboard;
UPDATE SCORE;55918;55968
RT_completed;12;clean laptop ;
UPDATE SCORE;55968;56018
RT_completed;9;GFG potd;
UPDATE SCORE;56018;56518
DT_Create;1;pOST api ALL
DT_Create;2;anova close
TD_DEL;86;anova close;
DT_Create;3;vivek vnc
COMPLETED DT1;pOST api ALL;
UPDATE SCORE;56518;56718
COMPLETED DT3;vivek vnc;
UPDATE SCORE;56718;57018
RT_completed;11;creativity exercise;
UPDATE SCORE;57018;57518
TD_completed;78;class song;50;
UPDATE SCORE;57518;57568
RT_completed;1;Book reading 25 pages  ;
UPDATE SCORE;57568;58068
ET;Bath;150;
UPDATE SCORE;58068;58218
NEW DAY;20230409;DAILY CHARGE;
RESET_DT;
LAST SCORE;58218
TD_ADD;anova close;
UPDATE SCORE;58218;57218
WALK;20230408;650;
UPDATE SCORE;57218;57868
DT_Create;1;vnc
DT_Create;2;backend shift
RT_completed;0;Open GRL;
UPDATE SCORE;57868;57888
RT_completed;6;Breakfast;
UPDATE SCORE;57888;58188
RT_completed;12;clean laptop ;
UPDATE SCORE;58188;58238
RT_completed;13;clean mouse keyboard;
UPDATE SCORE;58238;58288
RT_completed;9;GFG potd;
UPDATE SCORE;58288;58788
COMPLETED DT2;backend shift;
UPDATE SCORE;58788;58988
COMPLETED DT1;vnc;
UPDATE SCORE;58988;59288
COMPLETED DT3;Add Daily Task;
UPDATE SCORE;59288;59788
TD_completed;86;pOST api ALL;605;
UPDATE SCORE;59788;60393
TD_completed;85;piyush lab;602;
UPDATE SCORE;60393;60995
TD_completed;83;flask break in api;397;
UPDATE SCORE;60995;61392
RT_completed;15;ping ms seniors;
UPDATE SCORE;61392;61492
RT_completed;11;creativity exercise;
UPDATE SCORE;61492;61992
